Temperature[K],Pressure[MPa],Density["l"kg/m3],Volume["l1"m3/kg],Internal_Energy["l2"kJ/mol],Enthalpy["l3"kJ/mol1],Entropy["l4"J/molstarK],Cv["l5"J/molstarK1],Cp["l6"J/molstarK2],SoundSpd["l7"m/s],Joule-Thomson["l8"K/MPa,Viscosity,"l,9",uPastars,Therm,Cond,"l,10",W/mstarK,Surf,Tension,"l,11",N/m,Density1,"v,",kg/m31,Volume1,"v,1",m3/kg1,Internal1,Energy1,"v,2",kJ/mol2,Enthalpy1,"v,3",kJ/mol3,Entropy1,"v,4",J/molstarK3,Cv1,"v,5",J/molstarK4],Cp1["v6"J/molstarK5],Sound1Spd1["v7"m/s1],Joule-Thomson1["v8"K/MPa1],Viscosity1["v9"uPastars1],Therm1Cond1["v10"W/mstarK1]
350.0,0.041682,973.7,0.001027,5.7964,5.7972,18.7,70.07,75.567,1554.8,-0.1914,368.45,0.66484,0.063248,0.26029,3.8419,44.634,47.519,137.91,27.118,36.091,459.58,92.178,11.43,0.022442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0,0.05108,970.61,0.0010303,6.1743,6.1753,19.772,69.597,75.633,1553.9,-0.18862,346.02,0.66815,0.062333,0.31487,3.1759,44.748,47.67,136.66,27.286,36.342,462.44,85.409,11.603,0.02288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,0.062194,967.39,0.0010337,6.5526,6.5538,20.83,69.124,75.708,1552.0,-0.18581,325.85,0.67109,0.061406,0.37858,2.6414,44.86,47.819,135.46,27.469,36.617,465.22,79.44,11.776,0.023329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,0.07526,964.05,0.0010373,6.9313,6.9327,21.875,68.651,75.791,1549.3,-0.18296,307.65,0.67369,0.060467,0.45253,2.2098,44.97,47.966,134.3,27.667,36.919,467.93,74.148,11.949,0.02379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.0,0.090535,960.59,0.001041,7.3104,7.3121,22.906,68.18,75.883,1545.8,-0.18005,291.17,0.67596,0.059517,0.53792,1.859,45.079,48.111,133.17,27.883,37.249,470.57,69.427,12.123,0.024265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.0,0.1083,957.01,0.0010449,7.69,7.692,23.925,67.712,75.985,1541.5,-0.17708,276.21,0.67789,0.058555,0.63605,1.5722,45.186,48.254,132.09,28.118,37.61,473.13,65.193,12.296,0.024752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,0.12885,953.33,0.001049,8.0701,8.0725,24.932,67.247,76.098,1536.5,-0.17404,262.58,0.6795,0.057581,0.7483,1.3364,45.291,48.393,131.04,28.372,38.004,475.61,61.373,12.47,0.025255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.0,0.15252,949.53,0.0010532,8.4507,8.4536,25.927,66.787,76.222,1530.7,-0.17091,250.13,0.68079,0.056596,0.87615,1.1414,45.395,48.531,130.02,28.647,38.434,478.01,57.909,12.644,0.025773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.0,0.17964,945.62,0.0010575,8.832,8.8354,26.911,66.331,76.357,1524.3,-0.16769,238.73,0.68178,0.055601,1.0212,0.97928,45.496,48.665,129.04,28.944,38.903,480.32,54.749,12.817,0.026307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395.0,0.2106,941.61,0.001062,9.2139,9.2179,27.884,65.882,76.504,1517.2,-0.16436,228.26,0.68246,0.054595,1.185,0.84389,45.594,48.796,128.08,29.264,39.412,482.54,51.852,12.991,0.026858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,0.24577,937.49,0.0010667,9.5966,9.6013,28.847,65.438,76.664,1509.5,-0.16092,218.62,0.68285,0.053578,1.3694,0.73024,45.691,48.924,127.15,29.608,39.963,484.67,49.181,13.164,0.027427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405.0,0.28558,933.26,0.0010715,9.98,9.9855,29.8,65.001,76.838,1501.1,-0.15736,209.73,0.68296,0.052551,1.5763,0.63441,45.785,49.049,126.25,29.976,40.56,486.71,46.707,13.337,0.028015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,0.33045,928.92,0.0010765,10.364,10.371,30.743,64.57,77.026,1492.2,-0.15366,201.51,0.68278,0.051514,1.8076,0.55323,45.876,49.17,125.37,30.369,41.203,488.65,44.405,13.509,0.028622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415.0,0.38087,924.48,0.0010817,10.75,10.757,31.677,64.147,77.229,1482.6,-0.14982,193.89,0.68233,0.050468,2.0654,0.48418,45.964,49.287,124.52,30.788,41.894,490.49,42.254,13.681,0.02925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420.0,0.4373,919.93,0.001087,11.136,11.144,32.602,63.731,77.447,1472.5,-0.14581,186.81,0.68161,0.049411,2.3518,0.4252,46.05,49.4,123.69,31.23,42.634,492.22,40.237,13.853,0.0299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425.0,0.50025,915.27,0.0010926,11.523,11.533,33.519,63.322,77.682,1461.8,-0.14164,180.23,0.68062,0.048346,2.6693,0.37463,46.132,49.508,122.87,31.697,43.425,493.86,38.339,14.025,0.030573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.0,0.57026,910.51,0.0010983,11.911,11.923,34.427,62.92,77.934,1450.6,-0.13728,174.09,0.67938,0.047272,3.0202,0.3311,46.211,49.613,122.08,32.187,44.269,495.39,36.55,14.196,0.031269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.0,0.64787,905.63,0.0011042,12.301,12.314,35.328,62.526,78.205,1438.8,-0.13271,168.35,0.67822,0.046189,3.4072,0.2935,46.287,49.712,121.3,32.7,45.164,496.81,34.859,14.367,0.03199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.0,0.73367,900.65,0.0011103,12.692,12.706,36.222,62.14,78.495,1426.5,-0.12794,162.98,0.67665,0.045098,3.8329,0.2609,46.359,49.807,120.54,33.234,46.114,498.12,33.259,14.537,0.032737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0,0.82824,895.55,0.0011166,13.084,13.101,37.108,61.761,78.805,1413.7,-0.12293,157.95,0.67481,0.043999,4.3001,0.23255,46.427,49.897,119.8,33.788,47.117,499.32,31.744,14.708,0.03351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.0,0.9322,890.34,0.0011232,13.477,13.496,37.988,61.39,79.136,1400.4,-0.11767,153.22,0.67272,0.042891,4.812,0.20781,46.492,49.982,119.07,34.362,48.177,500.41,30.307,14.878,0.034312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.0,1.0462,885.01,0.0011299,13.873,13.894,38.862,61.027,79.491,1386.5,-0.11214,148.76,0.67039,0.041777,5.3717,0.18616,46.552,50.061,118.35,34.953,49.293,501.39,28.945,15.048,0.035143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.0,1.1709,879.57,0.0011369,14.269,14.293,39.729,60.671,79.869,1372.2,-0.10631,144.57,0.66783,0.040655,5.9826,0.16715,46.609,50.134,117.64,35.561,50.469,502.24,27.653,15.218,0.036004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.0,1.3069,874.0,0.0011442,14.668,14.695,40.591,60.324,80.274,1357.3,-0.10017,140.6,0.66504,0.039527,6.6484,0.15041,46.66,50.202,116.95,36.184,51.705,502.98,26.427,15.388,0.036898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,1.4551,868.31,0.0011517,15.068,15.098,41.448,59.984,80.706,1342.0,-0.093693,136.85,0.66203,0.038392,7.3727,0.13564,46.708,50.263,116.27,36.821,53.005,503.6,25.265,15.559,0.037824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475.0,1.616,862.49,0.0011594,15.471,15.504,42.3,59.651,81.168,1326.1,-0.08684,133.29,0.65879,0.037252,8.1598,0.12255,46.75,50.318,115.59,37.472,54.371,504.09,24.163,15.729,0.038787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,1.7905,856.54,0.0011675,15.875,15.913,43.147,59.327,81.662,1309.8,-0.079585,129.91,0.65535,0.036105,9.0139,0.11094,46.788,50.367,114.93,38.137,55.809,504.45,23.118,15.901,0.039786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.0,1.9792,850.45,0.0011758,16.281,16.323,43.99,59.01,82.191,1293.0,-0.071893,126.69,0.65168,0.034954,9.9397,0.10061,46.821,50.408,114.27,38.814,57.323,504.68,22.127,16.072,0.040824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.0,2.1831,844.22,0.0011845,16.69,16.737,44.83,58.702,82.757,1275.7,-0.063724,123.63,0.64781,0.033797,10.942,0.09139,46.848,50.442,113.62,39.503,58.919,504.78,21.187,16.245,0.041903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495.0,2.4028,837.84,0.0011935,17.102,17.153,45.665,58.401,83.363,1257.9,-0.055036,120.7,0.64373,0.032637,12.027,0.083149,46.869,50.469,112.97,40.205,60.605,504.74,20.296,16.419,0.043027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,2.6392,831.31,0.0012029,17.515,17.573,46.498,58.109,84.013,1239.6,-0.045781,117.9,0.63944,0.031472,13.199,0.075764,46.885,50.487,112.33,40.92,62.388,504.55,19.45,16.594,0.044197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.0,2.8931,824.63,0.0012127,17.932,17.995,47.328,57.824,84.712,1220.8,-0.035903,115.21,0.63494,0.030304,14.465,0.069131,46.895,50.498,111.69,41.648,64.279,504.21,18.648,16.77,0.045418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.0,3.1655,817.77,0.0012228,18.352,18.421,48.156,57.548,85.464,1201.5,-0.025343,112.63,0.63024,0.029133,15.833,0.063161,46.898,50.5,111.05,42.391,66.289,503.71,17.886,16.949,0.046692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.0,3.4571,810.74,0.0012334,18.774,18.851,48.982,57.281,86.274,1181.6,-0.01403,110.15,0.62533,0.027959,17.308,0.057776,46.894,50.492,110.42,43.148,68.432,503.06,17.163,17.129,0.048025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.0,3.769,803.53,0.0012445,19.2,19.285,49.807,57.023,87.149,1161.3,-0.0018868,107.75,0.62021,0.026784,18.9,0.05291,46.883,50.475,109.79,43.92,70.723,502.23,16.475,17.312,0.049421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.0,4.1019,796.13,0.0012561,19.63,19.723,50.631,56.775,88.096,1140.5,0.011177,105.44,0.61489,0.025608,20.617,0.048503,46.864,50.448,109.16,44.71,73.181,501.23,15.82,17.498,0.050888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530.0,4.4569,788.53,0.0012682,20.064,20.165,51.454,56.536,89.124,1119.1,0.025264,103.19,0.60937,0.02443,22.47,0.044503,46.838,50.411,108.52,45.519,75.827,500.05,15.197,17.688,0.052431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535.0,4.8349,780.71,0.0012809,20.501,20.613,52.278,56.307,90.242,1097.1,0.040493,101.01,0.60363,0.023253,24.469,0.040868,46.803,50.362,107.88,46.347,78.686,498.68,14.602,17.882,0.05406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540.0,5.2369,772.66,0.0012942,20.943,21.065,53.102,56.089,91.464,1074.6,0.057002,98.894,0.59769,0.022077,26.627,0.037556,46.758,50.302,107.24,47.197,81.789,497.1,14.035,18.08,0.055784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.0,5.664,764.36,0.0013083,21.39,21.523,53.928,55.884,92.802,1051.6,0.074951,96.826,0.59153,0.020902,28.956,0.034535,46.705,50.228,106.6,48.07,85.17,495.32,13.492,18.284,0.057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.0,6.1172,755.81,0.0013231,21.841,21.987,54.756,55.69,94.275,1027.9,0.094527,94.803,0.58516,0.01973,31.474,0.031772,46.641,50.142,105.95,48.968,88.873,493.31,12.973,18.494,0.059574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.0,6.5976,746.97,0.0013387,22.299,22.458,55.587,55.511,95.904,1003.5,0.11595,92.82,0.57856,0.018561,34.198,0.029242,46.565,50.041,105.29,49.893,92.949,491.07,12.475,18.711,0.061672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560.0,7.1062,737.83,0.0013553,22.762,22.935,56.422,55.347,97.713,978.54,0.13949,90.871,0.57174,0.017396,37.147,0.02692,46.478,49.925,104.62,50.848,97.461,488.58,11.997,18.936,0.063934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565.0,7.6444,728.36,0.0013729,23.232,23.421,57.261,55.199,99.735,952.85,0.16546,88.948,0.56468,0.016236,40.346,0.024786,46.378,49.792,103.94,51.835,102.49,485.83,11.537,19.171,0.066389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570.0,8.2132,718.53,0.0013917,23.709,23.915,58.106,55.071,102.01,926.44,0.19425,87.046,0.55738,0.015082,43.822,0.02282,46.264,49.641,103.24,52.856,108.13,482.79,11.093,19.418,0.069073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575.0,8.814,708.3,0.0014118,24.194,24.418,58.959,54.964,104.59,899.25,0.2263,85.158,0.54982,0.013937,47.607,0.021005,46.135,49.47,102.53,53.916,114.5,479.46,10.664,19.677,0.072029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.0,9.448,697.64,0.0014334,24.688,24.932,59.821,54.881,107.54,871.23,0.2622,83.278,0.542,0.0128,51.739,0.019328,45.988,49.278,101.8,55.017,121.78,475.8,10.248,19.952,0.075315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.0,10.117,686.48,0.0014567,25.192,25.457,60.693,54.828,110.94,842.34,0.30266,81.397,0.53389,0.011673,56.265,0.017773,45.823,49.062,101.04,56.163,130.16,471.8,9.8442,20.246,0.079006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.0,10.821,674.78,0.001482,25.707,25.996,61.577,54.808,114.91,812.49,0.34857,79.509,0.52548,0.010559,61.242,0.016329,45.636,48.819,100.26,57.361,139.94,467.41,9.4499,20.561,0.083199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.0,11.563,662.45,0.0015095,26.234,26.549,62.477,54.829,119.61,781.6,0.40108,77.602,0.51675,0.0094591,66.738,0.014984,45.426,48.547,99.45,58.617,151.5,462.6,9.0638,20.903,0.088026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.0,12.345,649.41,0.0015399,26.777,27.119,63.396,54.902,125.26,749.57,0.46172,75.667,0.50767,0.0083756,72.842,0.013728,45.188,48.242,98.6,59.939,165.4,457.33,8.6837,21.276,0.093664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605.0,13.167,635.53,0.0015735,27.337,27.71,64.338,55.038,132.22,716.21,0.53256,73.691,0.49822,0.0073112,79.669,0.012552,44.919,47.897,97.705,61.338,182.43,451.52,8.3076,21.69,0.10036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.0,14.033,620.65,0.0016112,27.917,28.324,65.309,55.258,141.0,681.27,0.6166,71.655,0.48836,0.006269,87.369,0.011446,44.613,47.506,96.755,62.831,203.84,445.11,7.9329,22.153,0.10847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.0,14.943,604.55,0.0016541,28.522,28.968,66.315,55.593,152.54,644.33,0.7183,69.535,0.47808,0.0052528,96.15,0.0104,44.262,47.062,95.736,64.438,231.63,437.99,7.5564,22.681,0.1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620.0,15.901,586.88,0.0017039,29.16,29.648,67.371,56.1,168.52,604.73,0.84473,67.297,0.46738,0.0042676,106.31,0.0094067,43.855,46.55,94.631,66.197,269.23,429.99,7.1743,23.295,0.13127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625.0,16.908,567.09,0.0017634,29.841,30.379,68.493,56.88,192.27,561.45,1.0074,64.884,0.45638,0.0033194,118.29,0.0084538,43.377,45.952,93.41,68.168,323.26,420.87,6.7808,24.027,0.14808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.0,17.969,544.25,0.0018374,30.585,31.18,69.715,58.152,231.08,513.19,1.2251,62.202,0.44547,0.0024169,132.84,0.0075279,42.801,45.238,92.029,70.465,408.19,410.21,6.3669,24.933,0.17136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635.0,19.086,516.71,0.0019353,31.424,32.09,71.093,60.388,302.57,459.03,1.5265,59.094,0.43597,0.0015728,151.35,0.0066074,42.079,44.351,90.402,73.345,563.36,397.19,5.9159,26.121,0.2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.0,20.265,481.53,0.0020767,32.422,33.18,72.737,64.521,467.36,400.66,1.9542,55.307,0.43252,0.00080882,177.15,0.0056451,41.095,43.156,88.324,77.576,947.36,379.64,5.3854,27.86,0.26818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
